model,reference_date,horizon,target_end_date,target_group,output_type,output_type_id,value
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.4,235
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.45,245
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.5,255
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.55,265
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.6,275
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.65,286
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.7,297
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.75,312
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.8,329
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.85,348
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.9,375
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.95,419
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.975,463
Seasonal Baseline,5/23/2026,-2,5/9/2026,Pediatrics,quantile,0.99,519
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.01,151
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.025,167
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.05,184
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.1,204
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.15,220
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.2,234
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.25,246
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.3,257
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.35,269
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.4,280
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.45,291
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.5,303
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.55,315
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.6,327
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.65,340
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.7,354
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.75,372
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.8,391
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.85,416
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.9,448
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.95,503
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.975,551
Seasonal Baseline,5/23/2026,-1,5/16/2026,Pediatrics,quantile,0.99,617
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.01,172
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.025,193
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.05,213
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.1,238
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.15,258
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.2,275
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.25,288
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.3,302
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.35,315
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.4,328
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.45,341
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.5,354
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.55,368
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.6,383
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.65,399
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.7,414
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.75,433
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.8,455
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.85,482
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.9,518
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.95,581
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.975,639
Seasonal Baseline,5/23/2026,0,5/23/2026,Pediatrics,quantile,0.99,711
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.01,202
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.025,223
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.05,247
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.1,275
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.15,294
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.2,312
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.25,329
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.3,345
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.35,360
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.4,374
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.45,390
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.5,405
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.55,421
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.6,437
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.65,455
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.7,475
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.75,498
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.8,524
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.85,556
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.9,598
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.95,677
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.975,742
Seasonal Baseline,5/23/2026,1,5/30/2026,Pediatrics,quantile,0.99,821
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.01,224
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.025,250
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.05,277
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.1,310
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.15,334
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.2,354
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.25,371
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.3,388
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.35,405
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.4,420
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.45,436
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.5,454
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.55,473
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.6,492
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.65,512
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.7,535
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.75,559
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.8,588
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.85,622
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.9,673
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.95,751
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.975,825
Seasonal Baseline,5/23/2026,2,6/6/2026,Pediatrics,quantile,0.99,928
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.01,241
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.025,270
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.05,293
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.1,329
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.15,354
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.2,375
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.25,394
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.3,411
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.35,430
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.4,449
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.45,467
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.5,484
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.55,503
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.6,524
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.65,547
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.7,568
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.75,596
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.8,627
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.85,668
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.9,718
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.95,802
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.975,880
Seasonal Baseline,5/23/2026,3,6/13/2026,Pediatrics,quantile,0.99,987
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.01,83
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.025,85
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.05,88
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.1,91
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.15,91
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.2,92
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.25,94
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.3,97
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.35,99
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.4,101
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.45,102
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.5,106
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.55,110
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.6,111
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.65,113
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.7,116
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.75,118
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.8,120
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.85,122
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.9,122
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.95,125
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.975,129
Opt Baseline,5/23/2026,-2,5/9/2026,Adults,quantile,0.99,132
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.01,71
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.025,75
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.05,78
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.1,83
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.15,86
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.2,90
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.25,94
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.3,97
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.35,99
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.4,102
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.45,104
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.5,106
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.55,108
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.6,110
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.65,113
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.7,116
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.75,119
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.8,124
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.85,128
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.9,132
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.95,138
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.975,141
Opt Baseline,5/23/2026,-1,5/16/2026,Adults,quantile,0.99,147
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.01,62
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.025,67
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.05,72
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.1,79
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.15,84
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.2,88
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.25,91
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.3,94
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.35,97
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.4,100
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.45,103
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.5,106
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.55,109
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.6,112
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.65,115
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.7,118
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.75,122
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.8,126
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.85,131
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.9,137
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.95,146
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.975,153
Opt Baseline,5/23/2026,0,5/23/2026,Adults,quantile,0.99,159
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.01,56
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.025,62
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.05,68
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.1,75
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.15,81
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.2,85
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.25,89
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.3,93
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.35,96
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.4,99
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.45,103
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.5,106
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.55,110
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.6,113
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.65,117
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.7,121
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.75,125
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.8,130
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.85,136
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.9,142
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.95,152
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.975,160
Opt Baseline,5/23/2026,1,5/30/2026,Adults,quantile,0.99,170
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.01,51
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.025,58
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.05,64
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.1,72
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.15,78
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.2,83
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.25,87
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.3,91
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.35,95
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.4,99
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.45,102
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.5,106
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.55,110
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.6,114
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.65,118
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.7,122
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.75,127
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.8,133
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.85,139
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.9,147
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.95,159
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.975,168
Opt Baseline,5/23/2026,2,6/6/2026,Adults,quantile,0.99,179
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.01,47
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.025,54
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.05,61
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.1,69
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.15,75
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.2,81
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.25,85
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.3,90
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.35,94
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.4,98
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.45,102
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.5,106
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.55,110
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.6,115
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.65,119
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.7,123
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.75,128
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.8,135
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.85,142
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.9,150
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.95,164
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.975,174
Opt Baseline,5/23/2026,3,6/13/2026,Adults,quantile,0.99,189
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.01,212
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.025,226
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.05,249
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.1,266
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.15,268
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.2,269
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.25,273
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.3,276
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.35,279
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.4,284
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.45,288
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.5,292
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.55,296
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.6,300
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.65,306
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.7,309
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.75,311
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.8,316
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.85,317
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.9,319
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.95,338
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.975,367
Opt Baseline,5/23/2026,-2,5/9/2026,Overall,quantile,0.99,384
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.01,196
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.025,211
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.05,227
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.1,246
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.15,254
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.2,261
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.25,268
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.3,273
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.35,279
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.4,284
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.45,288
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.5,292
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.55,296
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.6,301
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.65,306
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.7,312
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.75,318
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.8,325
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.85,334
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.9,342
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.95,364
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.975,386
Opt Baseline,5/23/2026,-1,5/16/2026,Overall,quantile,0.99,406
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.01,178
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.025,197
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.05,215
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.1,232
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.15,245
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.2,254
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.25,262
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.3,268
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.35,274
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.4,280
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.45,286
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.5,292
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.55,298
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.6,304
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.65,309
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.7,316
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.75,324
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.8,332
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.85,343
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.9,358
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.95,381
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.975,405
Opt Baseline,5/23/2026,0,5/23/2026,Overall,quantile,0.99,428
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.01,166
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.025,184
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.05,202
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.1,223
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.15,237
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.2,247
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.25,256
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.3,264
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.35,272
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.4,279
Opt Baseline,5/23/2026,1,5/30/2026,Overall,quantile,0.45,285
