model,reference_date,horizon,target_end_date,target_group,output_type,output_type_id,value
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.55,556
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.6,587
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.65,619
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.7,655
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.75,701
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.8,752
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.85,815
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.9,911
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.95,1061
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.975,1213
Seasonal Baseline,5/16/2026,0,5/16/2026,Overall,quantile,0.99,1433
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.01,234
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.025,266
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.05,304
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.1,351
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.15,387
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.2,419
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.25,450
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.3,479
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.35,509
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.4,538
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.45,569
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.5,601
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.55,632
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.6,665
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.65,701
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.7,746
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.75,790
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.8,847
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.85,917
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.9,1016
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.95,1177
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.975,1336
Seasonal Baseline,5/16/2026,1,5/23/2026,Overall,quantile,0.99,1591
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.01,259
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.025,291
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.05,333
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.1,389
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.15,433
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.2,470
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.25,503
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.3,535
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.35,566
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.4,598
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.45,632
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.5,666
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.55,703
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.6,741
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.65,781
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.7,829
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.75,882
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.8,947
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.85,1031
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.9,1144
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.95,1332
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.975,1536
Seasonal Baseline,5/16/2026,2,5/30/2026,Overall,quantile,0.99,1824
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.01,276
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.025,322
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.05,369
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.1,430
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.15,474
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.2,519
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.25,559
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.3,594
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.35,635
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.4,673
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.45,711
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.5,752
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.55,791
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.6,833
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.65,881
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.7,933
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.75,989
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.8,1058
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.85,1138
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.9,1266
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.95,1488
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.975,1725
Seasonal Baseline,5/16/2026,3,6/6/2026,Overall,quantile,0.99,2000
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.01,96
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.025,108
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.05,117
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.1,132
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.15,142
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.2,150
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.25,159
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.3,166
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.35,173
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.4,180
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.45,187
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.5,194
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.55,203
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.6,210
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.65,220
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.7,230
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.75,241
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.8,253
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.85,269
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.9,290
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.95,326
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.975,353
Seasonal Baseline,5/16/2026,-3,4/25/2026,Pediatrics,quantile,0.99,391
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.01,111
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.025,123
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.05,134
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.1,149
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.15,161
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.2,172
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.25,181
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.3,189
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.35,197
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.4,206
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.45,214
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.5,223
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.55,232
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.6,241
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.65,251
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.7,262
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.75,274
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.8,288
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.85,307
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.9,330
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.95,370
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.975,407
Seasonal Baseline,5/16/2026,-2,5/2/2026,Pediatrics,quantile,0.99,447
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.01,128
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.025,142
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.05,157
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.1,175
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.15,189
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.2,200
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.25,211
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.3,220
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.35,230
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.4,239
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.45,249
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.5,259
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.55,269
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.6,279
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.65,291
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.7,303
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.75,317
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.8,333
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.85,355
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.9,381
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.95,425
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.975,468
Seasonal Baseline,5/16/2026,-1,5/9/2026,Pediatrics,quantile,0.99,524
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.01,151
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.025,168
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.05,184
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.1,204
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.15,219
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.2,232
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.25,245
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.3,257
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.35,268
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.4,279
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.45,290
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.5,301
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.55,312
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.6,325
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.65,339
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.7,353
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.75,369
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.8,389
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.85,415
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.9,445
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.95,501
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.975,548
Seasonal Baseline,5/16/2026,0,5/16/2026,Pediatrics,quantile,0.99,610
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.01,171
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.025,192
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.05,214
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.1,238
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.15,258
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.2,273
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.25,287
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.3,300
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.35,314
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.4,326
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.45,340
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.5,352
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.55,368
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.6,381
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.65,395
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.7,413
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.75,433
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.8,457
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.85,483
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.9,521
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.95,581
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.975,637
Seasonal Baseline,5/16/2026,1,5/23/2026,Pediatrics,quantile,0.99,708
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.01,196
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.025,222
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.05,243
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.1,273
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.15,295
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.2,314
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.25,331
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.3,346
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.35,361
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.4,375
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.45,391
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.5,405
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.55,421
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.6,437
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.65,456
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.7,475
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.75,499
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.8,526
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.85,558
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.9,603
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.95,678
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.975,743
Seasonal Baseline,5/16/2026,2,5/30/2026,Pediatrics,quantile,0.99,825
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.01,225
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.025,246
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.05,272
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.1,304
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.15,328
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.2,348
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.25,367
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.3,382
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.35,400
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.4,415
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.45,432
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.5,448
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.55,466
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.6,484
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.65,504
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.7,525
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.75,551
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.8,577
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.85,617
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.9,669
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.95,744
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.975,814
Seasonal Baseline,5/16/2026,3,6/6/2026,Pediatrics,quantile,0.99,916
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.01,73
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.025,74
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.05,76
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.1,79
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.15,80
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.2,80
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.25,84
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.3,86
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.35,88
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.4,93
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.45,95
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.5,97
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.55,99
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.6,101
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.65,106
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.7,109
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.75,111
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.8,115
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.85,116
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.9,117
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.95,120
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.975,123
Opt Baseline,5/16/2026,-3,4/25/2026,Adults,quantile,0.99,125
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.01,58
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.025,62
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.05,65
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.1,70
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.15,75
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.2,79
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.25,83
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.3,86
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.35,89
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.4,92
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.45,95
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.5,97
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.55,99
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.6,102
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.65,105
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.7,109
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.75,113
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.8,117
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.85,122
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.9,128
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.95,135
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.975,139
Opt Baseline,5/16/2026,-2,5/2/2026,Adults,quantile,0.99,145
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.01,48
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.025,53
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.05,59
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.1,66
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.15,72
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.2,76
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.25,80
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.3,84
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.35,87
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.4,91
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.45,94
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.5,97
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.55,100
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.6,104
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.65,108
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.7,112
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.75,116
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.8,121
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.85,126
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.9,134
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.95,145
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.975,153
Opt Baseline,5/16/2026,-1,5/9/2026,Adults,quantile,0.99,162
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.01,42
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.025,48
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.05,55
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.1,62
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.15,68
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.2,73
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.25,78
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.3,82
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.35,86
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.4,89
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.45,93
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.5,97
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.55,100
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.6,105
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.65,109
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.7,113
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.75,118
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.8,124
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.85,130
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.9,139
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.95,151
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.975,161
Opt Baseline,5/16/2026,0,5/16/2026,Adults,quantile,0.99,175
Opt Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.01,36
Opt Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.025,43
Opt Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.05,50
Opt Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.1,59
Opt Baseline,5/16/2026,1,5/23/2026,Adults,quantile,0.15,65
