"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Adults","quantile","0.85",322
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Adults","quantile","0.9",370
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Adults","quantile","0.95",455
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Adults","quantile","0.975",553
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Adults","quantile","0.99",680
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.01",57
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.025",70
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.05",83
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.1",102
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.15",116
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.2",129
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.25",141
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.3",154
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.35",167
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.4",178
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.45",192
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.5",205
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.55",220
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.6",235
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.65",251
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.7",271
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.75",294
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.8",319
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.85",358
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.9",410
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.95",496
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.975",598
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Adults","quantile","0.99",726
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.01",65
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.025",79
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.05",96
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.1",116
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.15",134
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.2",148
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.25",162
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.3",176
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.35",190
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.4",204
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.45",219
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.5",235
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.55",250
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.6",268
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.65",288
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.7",311
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.75",336
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.8",370
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.85",412
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.9",470
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.95",569
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.975",677
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Adults","quantile","0.99",832
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.01",74
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.025",91
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.05",108
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.1",131
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.15",149
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.2",166
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.25",180
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.3",195
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.35",211
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.4",226
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.45",242
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.5",260
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.55",279
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.6",299
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.65",322
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.7",349
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.75",381
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.8",418
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.85",466
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.9",535
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.95",658
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.975",789
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Adults","quantile","0.99",974
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.01",78
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.025",99
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.05",118
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.1",144
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.15",167
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.2",185
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.25",203
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.3",220
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.35",237
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.4",255
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.45",274
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.5",295
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.55",315
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.6",338
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.65",361
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.7",390
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.75",422
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.8",464
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.85",516
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.9",586
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.95",718
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.975",850
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Adults","quantile","0.99",1068
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.01",89
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.025",106
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.05",125
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.1",154
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.15",176
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.2",196
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.25",216
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.3",236
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.35",255
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.4",273
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.45",294
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.5",315
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.55",338
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.6",363
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.65",390
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.7",419
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.75",454
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.8",495
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.85",551
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.9",630
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.95",773
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.975",913
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Adults","quantile","0.99",1109
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.01",95
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.025",115
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.05",136
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.1",165
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.15",187
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.2",208
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.25",227
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.3",246
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.35",266
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.4",287
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.45",308
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.5",330
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.55",355
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.6",379
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.65",407
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.7",439
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.75",479
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.8",522
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.85",582
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.9",672
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.95",816
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.975",954
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Adults","quantile","0.99",1168
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.01",93
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.025",114
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.05",135
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.1",166
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.15",192
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.2",215
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.25",235
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.3",255
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.35",276
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.4",295
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.45",316
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.5",338
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.55",363
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.6",388
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.65",417
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.7",449
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.75",488
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.8",536
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.85",596
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.9",683
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.95",832
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.975",984
"Seasonal Baseline","2026-06-06",3,"2026-06-27","Adults","quantile","0.99",1217
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.01",171
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.025",200
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.05",227
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.1",264
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.15",292
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.2",318
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.25",340
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.3",362
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.35",384
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.4",407
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.45",430
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.5",453
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.55",477
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.6",505
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.65",531
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.7",564
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.75",601
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.8",646
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.85",700
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.9",775
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.95",897
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.975",1017
"Seasonal Baseline","2026-06-06",-4,"2026-05-09","Overall","quantile","0.99",1155
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.01",191
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.025",223
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.05",257
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.1",303
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.15",336
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.2",364
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.25",390
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.3",414
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.35",439
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.4",463
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.45",489
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.5",516
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.55",545
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.6",575
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.65",608
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.7",648
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.75",685
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.8",731
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.85",789
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.9",875
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.95",1031
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.975",1185
"Seasonal Baseline","2026-06-06",-3,"2026-05-16","Overall","quantile","0.99",1389
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.01",221
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.025",258
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.05",297
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.1",349
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.15",384
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.2",416
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.25",445
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.3",474
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.35",503
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.4",532
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.45",561
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.5",592
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.55",626
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.6",660
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.65",693
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.7",733
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.75",780
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.8",835
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.85",904
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.9",1001
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.95",1171
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.975",1340
"Seasonal Baseline","2026-06-06",-2,"2026-05-23","Overall","quantile","0.99",1550
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.01",258
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.025",298
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.05",341
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.1",395
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.15",436
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.2",473
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.25",508
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.3",543
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.35",574
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.4",608
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.45",642
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.5",675
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.55",709
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.6",747
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.65",790
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.7",837
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.75",892
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.8",953
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.85",1037
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.9",1158
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.95",1361
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.975",1554
"Seasonal Baseline","2026-06-06",-1,"2026-05-30","Overall","quantile","0.99",1808
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.01",276
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.025",324
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.05",377
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.1",435
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.15",482
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.2",521
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.25",559
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.3",600
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.35",638
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.4",673
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.45",710
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.5",748
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.55",791
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.6",835
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.65",883
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.7",937
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.75",994
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.8",1065
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.85",1161
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.9",1282
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.95",1501
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.975",1701
"Seasonal Baseline","2026-06-06",0,"2026-06-06","Overall","quantile","0.99",1958
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.01",306
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.025",356
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.05",403
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.1",469
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.15",519
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.2",563
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.25",604
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.3",642
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.35",680
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.4",716
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.45",758
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.5",798
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.55",842
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.6",889
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.65",940
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.7",992
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.75",1054
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.8",1129
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.85",1231
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.9",1365
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.95",1598
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.975",1803
"Seasonal Baseline","2026-06-06",1,"2026-06-13","Overall","quantile","0.99",2123
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.01",310
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.025",364
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.05",420
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.1",490
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.15",542
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.2",583
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.25",625
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.3",664
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.35",708
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.4",749
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.45",790
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.5",834
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.55",879
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.6",928
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.65",979
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.7",1042
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.75",1109
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.8",1188
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.85",1283
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.9",1415
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.95",1669
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.975",1872
"Seasonal Baseline","2026-06-06",2,"2026-06-20","Overall","quantile","0.99",2213
